UPP___403	2	1	27377	720	885
UPP___403	2	1	27378	720	885
UPP___405	2	1	45002	3360	3470
UPP___405	2	1	45464	3360	3470
UPP___452	2	1	48628	2280	2450
UPP___452	2	1	48629	2280	2450
UPP___453	2	1	47583	5250	5415
UPP___453	2	1	47584	5250	5415
UPP___458	4	1	41783	5430	5595
UPP___458	4	1	43145	5430	5595
UPP___458	4	1	43146	5430	5595
UPP___458	4	1	49614	2550	2715
UPP___459	2	1	41784	5430	5595
UPP___459	2	1	43148	2550	2715
UPP___461	10	1	33590	3990	4155
UPP___461	10	1	33591	3990	4155
UPP___461	10	1	33884	1110	1275
UPP___461	10	1	39820	1110	1275
UPP___461	10	1	42453	2370	2535
UPP___461	10	1	42454	2370	2535
UPP___461	10	1	42825	4890	5055
UPP___461	10	1	42826	4890	5055
UPP___461	10	1	42827	3780	3945
UPP___461	10	1	42828	3780	3945
UPP___462	4	1	44379	3600	3765
UPP___462	4	1	44380	3600	3765
UPP___462	4	1	46885	5430	5595
UPP___462	4	1	46886	5430	5595
UPP___465	4	1	42329	1080	1200
UPP___465	4	1	42330	1080	1200
UPP___465	4	1	45625	900	1065
UPP___465	4	1	45626	900	1065
UPP___493	10	1	33048	3780	3945
UPP___493	10	1	33049	3780	3945
UPP___493	10	1	44441	5070	5235
UPP___493	10	1	44442	5070	5235
UPP___493	10	1	46194	5070	5235
UPP___493	10	1	46195	5070	5235
UPP___493	10	1	48357	2370	2535
UPP___493	10	1	48358	2370	2535
UPP___493	10	1	49384	720	885
UPP___493	10	1	49385	720	885
UPP___500	4	1	13871	900	1065
UPP___500	4	1	39795	2040	2205
UPP___500	4	1	45329	2190	2355
UPP___500	4	1	48732	3960	4125
UPP___501	3	1	23430	3600	3765
UPP___501	3	1	31007	5430	5595
UPP___501	3	1	46870	900	1065
UPP___502	6	1	13874	2550	2715
UPP___502	6	1	23431	5070	5235
UPP___502	6	1	27382	1080	1245
UPP___502	6	1	45330	1080	1245
UPP___502	6	1	46871	5250	5415
UPP___502	6	1	48733	2550	2715
UPP___505	1	1	26489	2550	2715
UPP___506	5	1	26491	5250	5415
UPP___506	5	1	36898	3960	4125
UPP___506	5	1	41239	3600	3765
UPP___506	5	1	44381	5430	5595
UPP___506	5	1	48139	3780	3945
UPP___508	2	1	42135	900	1065
UPP___508	2	1	45010	3960	4125
UPP___530	1	1	34817	720	885
UPP___531	1	1	13886	1080	1245
UPP___533	1	1	13887	3600	3765
UPP___540	1	1	41083	4890	5055
UPP___541	1	1	42331	1080	1245
UPP___542	2	1	45331	3960	4125
UPP___542	2	1	48734	3630	3795
UPP___550	1	1	41086	1080	1245
UPP___553	1	1	23506	3960	4125
UPP___556	1	1	44384	2550	2715
UPP___557	1	1	42332	1080	1245
UPP___558	2	1	37522	1080	1245
UPP___558	2	1	45332	5430	5595
UPP___560	1	1	41089	3960	4125
UPP___562	1	1	33052	5250	5415
UPP___565	3	1	44385	1080	1245
UPP___565	3	1	47250	2550	2715
UPP___565	3	1	48359	5430	5595
UPP___566	2	1	36715	2550	2715
UPP___566	2	1	47251	1080	1245
UPP___567	1	1	33646	3660	3810
UPP___570	1	1	39542	2010	2175
UPP___571	1	1	43769	2370	2535
UPP___572	1	1	47252	660	825
UPP___575	1	1	49521	3960	4125
UPP___583	1	1	30315	720	885
UPP___588	1	1	47253	5070	5235
UPP___594	1	1	36473	750	915
UPP___595	2	1	43272	2370	2505
UPP___595	2	1	45011	2370	2450
